status_id,status_message,status_author,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
558429457587216_1231421810287974,"Greetings from Perú!  ""Alone Together"" by Arthur Schwartz.  CC's are welcomed and appreciated! #jotw #peru",Felipe Alonso Ruiz,,video,https://www.facebook.com/169411350059964/videos/406739226327174,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231421810287974/,1/22/2017 09:20,18,0,3,16,2,0,0,0,0
558429457587216_1231273000302855,"#jotw
#jamoftheweek",Ricardo Pinheiro,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231273000302855/,1/22/2017 06:05,11,0,0,11,0,0,0,0,0
558429457587216_1231346593628829,More alone than together,Topical Sopisland,,video,https://www.facebook.com/389288014761332/videos/380496098973857,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231346593628829/,1/22/2017 07:54,12,1,1,12,0,0,0,0,0
558429457587216_1231281926968629,"Share, like, comment, and let me know what you think!",Jeremiah Owusu-Ansah,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231281926968629/,1/22/2017 06:19,12,0,0,11,1,0,0,0,0
558429457587216_1226624994100989,"Here is my arrangement of `Alone Together` for this week. I approached this arrangement/tune in a 'Dirty Loops' style. I kept the A sections the same and hopefully the mix is ok in your listening devices. C and C always welcome!

Thank you,
Dennis Lambert  #jotw",Dennis Lambert,,video,https://www.facebook.com/674156324165/videos/770425804355,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226624994100989/,1/17/2017 23:46,69,11,0,66,3,0,0,0,0
558429457587216_1229736787123143,Alone Together :) #jamoftheweek,Adam Carrillo,,video,https://www.facebook.com/10152655286762811/videos/10154009781817811,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229736787123143/,1/20/2017 23:02,60,5,0,59,1,0,0,0,0
558429457587216_1226579067438915,"SOOO MANY GOOD POSTS ALREADY.
#AloneTogether
#jotw
Thanks for inspiring",Kevan Smedt,,video,https://www.facebook.com/10204764749253548/videos/10210546564395313,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226579067438915/,1/17/2017 22:22,79,11,2,76,2,1,0,0,0
558429457587216_1229434350486720,"#jamoftheweek Alone Together. I've been a lurker and a liker for a while, but never posted anything here before today. Great group. Thanks for the hang. Comments welcome.",Noel Johnston,,video,https://www.facebook.com/10205537397139186/videos/10212127745493776,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229434350486720/,1/20/2017 15:46,113,13,7,110,3,0,0,0,0
558429457587216_1230612507035571,"first post, one of my favorite tunes, c&c thank you",Clara Buser,,video,https://www.facebook.com/10152898587174795/videos/10154895233999795,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230612507035571/,1/21/2017 14:39,50,3,0,39,11,0,0,0,0
558429457587216_1229845850445570,"I've been torturing my buddy Ben Tweedt with really tough chord changes lately, so I decided what goes around comes around.

I asked him to give me some brutal changes for ""Alone Together"", but in return, I'd try to make it sound half-decent.

Ben tracked keys and keybass, then I beefed his tracks up and added some drum programming and textures.

I haven't tried coming up with a custom soprano FX patch before, so I thought I would cook up two variations. I also tried Apple Loops for the first time, and tried to incorporate a soft metronome into the track just to see if I could do it tastefully.

I attempted to play these changes by ear with 15 minutes of practice (since I've forced him to do worse). This was my second take. The first one went straight into the Trash folder.

I'll probably re-do it and post it online somewhere; we'll see.

Critiques and Commentary welcome!

#jamoftheweekproduction
#makingkennygproud
#sopchops",Machado Mijiga,,video,https://www.facebook.com/620965724651983/videos/1202154439866439,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229845850445570/,1/21/2017 00:57,155,18,6,138,9,7,1,0,0
558429457587216_1231035996993222,"Alone Together. Heard some beautiful versions. Was inspired by some pretty guitar versions (Jeff Matz). I experimented with an arrangement: Rubato, tempo w/ walking bass (new to me), scatting the ""A"" sections, & going back to lyrics at the bridge. I like this tune. It's versatile. And the lyrics are timely. #AloneTogether #JOTW",Ellynne Rey,,video,https://www.facebook.com/10153328785300688/videos/10154876434350688,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1231035996993222/,1/22/2017 00:25,5,0,0,5,0,0,0,0,0
558429457587216_1230692750360880,#alonetogether #jamoftheweek #guitar,Alex Jay Frondelli,,video,https://www.facebook.com/167316217075246/videos/198858570587677,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230692750360880/,1/21/2017 16:26,65,6,0,64,1,0,0,0,0
558429457587216_1230379290392226,Alone toguether Nylon string,Matias Martin Hargo,,video,https://www.facebook.com/10205751838048809/videos/10210278398809999,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230379290392226/,1/21/2017 10:39,80,8,8,69,11,0,0,0,0
558429457587216_1230734540356701,A chorus and a half on Alone Together. Comments and Critique are more than welcome!! #FirstPost #JamoftheWeek #TurtleHermitSchool #DBZShirt,Zack Auslander,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230734540356701/,1/21/2017 17:13,47,16,0,43,3,1,0,0,0
558429457587216_1227931173970371,"1 chorus on Alone Together! C&C welcome!
#jotw",François Chanvallon,,video,https://www.facebook.com/10207132974193878/videos/10211720576481068,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227931173970371/,1/19/2017 05:25,51,11,0,51,0,0,0,0,0
558429457587216_1229570113806477,"Haven't posted in a bit, here's one chorus on Alone Together! Comments welcome, Enjoy!",Alex Hahn,,video,https://www.facebook.com/981214128558588/videos/1547547338591928,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229570113806477/,1/20/2017 19:13,177,7,3,170,7,0,0,0,0
558429457587216_1230813450348810,alone together. #jamoftheweek happy music making!,Alana Guarino,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230813450348810/,1/21/2017 18:59,4,2,0,4,0,0,0,0,0
558429457587216_1230592213704267,"First post together.  Take it easy on us, we're high school teachers.  Check out the website though.  www.shedthemusic.com Paul Levy Shed the Music",Robert Gustav,,video,https://www.facebook.com/832090103094/videos/10100122482695984,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230592213704267/,1/21/2017 14:15,61,4,1,58,3,0,0,0,0
558429457587216_1229187533844735,,Brandon Dorris,,video,https://www.facebook.com/10100800765237391/videos/10101602602209671,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229187533844735/,1/20/2017 11:19,22,4,4,20,2,0,0,0,0
558429457587216_1230625190367636,"""Alone Together"" alto sax jam #jamoftheweek",Alon Wolman,,video,https://www.facebook.com/10154415656401562/videos/10155745483816562,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230625190367636/,1/21/2017 14:56,5,0,0,5,0,0,0,0,0
558429457587216_1230635477033274,"Quick backing track and solo
C+C much appreciated!
#jotw",Freeman Levine,,video,https://www.facebook.com/10152960319893825/videos/10155059025853825,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230635477033274/,1/21/2017 15:10,6,0,0,5,1,0,0,0,0
558429457587216_1230625953700893,"Nobody here seems to like this tune in Ab Minor...anyway, here's a funk-influenced chorus! Inspired by Ari Burns's last night.

C&C welcome!",Thomas Wenglinski,,video,https://www.facebook.com/883138518401351/videos/1170635819651618,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230625953700893/,1/21/2017 14:57,30,2,0,27,3,0,0,0,0
558429457587216_1229524247144397,"My take on Alone Together
It's been a while since I posted a tune, tell me what you think!
#jamoftheweek #alonetogether",Samuel Jacques,,video,https://www.facebook.com/690110341058600/videos/1178310495571913,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229524247144397/,1/20/2017 18:06,42,5,1,33,2,1,0,0,6
558429457587216_1230605877036234,Adrian Crutchfield session,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/744434065709645,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230605877036234/,1/21/2017 14:33,26,7,4,25,1,0,0,0,0
558429457587216_1228711657225656,Crossed off the bucket list: meeting The legendary Joe Albano at the Namm show.,Robert Witmeyer,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228711657225656/,1/20/2017 00:18,10,3,0,10,0,0,0,0,0
558429457587216_1229474197149402,My take on #AloneTogether. Comments are welcome!,Paulo Soto Zuliani,,video,https://www.facebook.com/1580274328904093/videos/1825988160999374,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229474197149402/,1/20/2017 16:41,8,1,0,8,0,0,0,0,0
558429457587216_1230526227044199,"This was an adventure. Took about three days to complete. I recorded acoustic guitar, electric guitar, and bass... then added a preset drum beat and other stuff from ableton. Then I tried my best at video editing it on windows movie maker (absolute garbage). I was trying to emulate Rob Araujo style for this. Any tips on better video editing software, and also a good interface for ableton so I can plug into the computer rather than record everything with the tascam. C and C welcome thanks. Y'all are so great!",Ryan Salisbury,,video,https://www.facebook.com/960454927316286/videos/1521063254588781,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230526227044199/,1/21/2017 13:01,10,0,0,10,0,0,0,0,0
558429457587216_1230498600380295,Little solo that I write over the A section of Alone Together a while ago! I tought it was interesting to record it and put it up here! Let me know what you guys think! My main point was creating a sort of motivic development moving through phrases!,Nelson Pari,,video,https://www.facebook.com/10203025843260620/videos/10210649384124377,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230498600380295/,1/21/2017 12:29,6,1,1,5,1,0,0,0,0
558429457587216_1227637783999710,"First post in while, one of my favorite tunes!! C&C welcome as always, some really awesome posts this week man",Austin Zhang,,video,https://www.facebook.com/925334494164207/videos/1465944560103195,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227637783999710/,1/18/2017 23:44,170,14,2,163,6,1,0,0,0
558429457587216_1230361410394014,Day #2 Jam of the Week at NAMM!,Farnell Newton,Photos from Farnell Newton's post,photo,https://www.facebook.com/photo.php?fbid=744305769055808&set=gm.1230361410394014&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230361410394014/,1/21/2017 10:19,15,0,0,14,1,0,0,0,0
558429457587216_1229849353778553,Sat down and hit record. Had no idea what was going to come out. A couple of the notes were good. #alonetogether #jotw #pnwrepresent #musicsaves,Jason Parker,,video,https://www.facebook.com/10203884451685748/videos/10209609573130206,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229849353778553/,1/21/2017 00:58,19,3,0,19,0,0,0,0,0
558429457587216_1229146483848840,"Learning how to record with my cell phone, on ""Alone Together"".",Howie Jung,,video,https://www.facebook.com/10153609969713564/videos/10154742152308564,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229146483848840/,1/20/2017 10:30,23,3,0,22,1,0,0,0,0
558429457587216_1228579847238837,Alone Together on alto flute. #jotw,Anders Bostrom,,video,https://www.facebook.com/648010721913440/videos/1174414422606398,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228579847238837/,1/19/2017 21:00,183,15,31,169,14,0,0,0,0
558429457587216_1230213483742140,"Resting up in a DC Starbucks getting ready for the Women's March on Washington without a horn or a keyboard around but you know I gotta get that JOTW post in

1 chorus, Alone Together, critique it",Matt Riggen,,video,https://www.facebook.com/757035610998883/videos/1205798449455928,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230213483742140/,1/21/2017 07:53,6,2,0,5,1,0,0,0,0
558429457587216_1230157617081060,Alone Together  (Arthur Schwartz) guitar cover.,Clarence Swindle,,video,https://www.facebook.com/216823325331159/videos/417261525287337,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230157617081060/,1/21/2017 06:57,2,0,0,2,0,0,0,0,0
558429457587216_1230027663760722,First one here. C&C welcome. Thanks! Alone together. #jamoftheweek,Ariel Calabria,,video,https://www.facebook.com/733561156736244/videos/1225820400843648,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1230027663760722/,1/21/2017 04:19,2,2,0,2,0,0,0,0,0
558429457587216_1228495977247224,Jam of the Week at Denis Wick,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/743389535814098,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228495977247224/,1/19/2017 18:17,191,35,19,165,25,0,0,1,0
558429457587216_1229459403817548,Paul Castelluzzo session,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/743823022437416,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229459403817548/,1/20/2017 16:19,109,13,4,100,9,0,0,0,0
558429457587216_1228866227210199,I am kind of a novice. Is it ok to post if I'm a beginner? I play jazz piano at a college level  but I'm definitely not a master. You're all so good!,Peyrameshwar Naz,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228866227210199/,1/20/2017 04:27,11,9,0,11,0,0,0,0,0
558429457587216_1228668443896644,Alone with my trumpet but together with my trombone practice mute.....,Eric Budd,,video,https://www.facebook.com/10152897128308785/videos/10154304810423785,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228668443896644/,1/19/2017 23:20,41,7,0,39,2,0,0,0,0
558429457587216_1229779007118921,"Just my bass and I
Alone together
On a Friday night
Also apologies for a lack of synchronization, I had to use 2 different programs for video and audio and the merging of the two was finicky",Gabe Meacham,,video,https://www.facebook.com/1599037586977931/videos/1855439524671068,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229779007118921/,1/20/2017 23:48,13,0,0,10,3,0,0,0,0
558429457587216_1229757233787765,Had the night off from gigging and I decided to post this tonight.  Alone Together #jamoftheweek,Dan Pearce,,video,https://www.facebook.com/742905875754364/videos/1386635814714697,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229757233787765/,1/20/2017 23:22,2,0,3,2,0,0,0,0,0
558429457587216_1229673827129439,"Alone Together. Last A of the melody (I goofed on one note, sorry xD) and then blowing over the form. C&C welcome!",Justin Lee Randall,,video,https://www.facebook.com/940668169278414/videos/1596742893670935,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229673827129439/,1/20/2017 21:45,12,2,0,12,0,0,0,0,0
558429457587216_1228274750602680,"Here's my take on ""Alone Together"" in a quick 7/4.",Paul Pieper,,video,https://www.facebook.com/10152367277734158/videos/10154949079269158,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228274750602680/,1/19/2017 12:31,640,44,48,575,37,28,0,0,0
558429457587216_1228666437230178,My post disappeared so this is a repost. Alone Together. Thanks for listening (again). C&C welcome. #alonetogether,Scott Rosen,,video,https://www.facebook.com/10205550975804575/videos/10212257084533102,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228666437230178/,1/19/2017 23:16,20,4,1,20,0,0,0,0,0
558429457587216_1229632433800245,https://www.facebook.com/Eric.G.Miller.Trombone/posts/10154298419803589,Eric Miller,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229632433800245/,1/20/2017 20:44,9,0,0,9,0,0,0,0,0
558429457587216_1229575860472569,"Decided to try one take this week, C&C always welcome!",Ari Burns,,video,https://www.facebook.com/10209435746555795/videos/10212285097787795,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229575860472569/,1/20/2017 19:18,35,0,0,34,1,0,0,0,0
558429457587216_1229026757194146,"Hi erverybody!! Thanks for accetping me. This is my solo version of ""Alone together"". Hope you enjoy; C&C are welcome!",Giacomo Carveni,Giacomo Carveni - Musicista,video,https://www.facebook.com/giacomocarveni/videos/541998319334058/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229026757194146/,1/20/2017 08:02,13,1,0,13,0,0,0,0,0
558429457587216_1228435330586622,week #157 - Alone Together.. with some crazy 4ths :),Michele Brienza,,video,https://www.facebook.com/10201199761032129/videos/10202924267503713,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228435330586622/,1/19/2017 16:34,67,5,1,64,3,0,0,0,0
558429457587216_1229505943812894,A little something I did with some friends at a showcase. Who's going to symposium??,Nicolas Sanchez,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229505943812894/,1/20/2017 17:32,2,0,0,2,0,0,0,0,0
558429457587216_1229500657146756,#jotw #alonetogether comments and critiques welcome. Posting for my husband because he made a video of a remote control airplane using the music of Kenny loggins and was blocked from uploading videos:),Reggie Padilla,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229500657146756/,1/20/2017 17:21,8,0,0,7,1,0,0,0,0
558429457587216_1229480187148803,,Robert Witmeyer,,photo,https://www.facebook.com/photo.php?fbid=10211988739383816&set=gm.1229480187148803&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229480187148803/,1/20/2017 16:51,7,0,0,7,0,0,0,0,0
558429457587216_1229475883815900,,Fernando Chavez,,video,https://www.facebook.com/1557690671154453/videos/1850123055244545,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229475883815900/,1/20/2017 16:45,3,0,0,3,0,0,0,0,0
558429457587216_1229473453816143,Alone Together (again) #jamoftheweek,Dominic Duval Jr.,,video,https://www.facebook.com/10201966100298850/videos/10208561154811091,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229473453816143/,1/20/2017 16:40,7,0,0,7,0,0,0,0,0
558429457587216_1229452397151582,Watching Farnell play at Namm :),Mark Wein,,photo,https://www.facebook.com/photo.php?fbid=10154992948617425&set=gm.1229452397151582&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229452397151582/,1/20/2017 16:13,5,0,0,5,0,0,0,0,0
558429457587216_1229435150486640,NAMM,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/743812265771825,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229435150486640/,1/20/2017 15:47,17,1,1,15,2,0,0,0,0
558429457587216_1229375557159266,He asked me to share his video because he is not in the group and he can't share his videos here :),Temo Hernandez,Jorge Cárdenas,video,https://www.facebook.com/JorgeCardenasJazz/videos/735559013267432/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229375557159266/,1/20/2017 14:44,3,0,0,3,0,0,0,0,0
558429457587216_1228402573923231,"""Alone Together""..in Skonchville.",Clay Pritchard,,video,https://www.facebook.com/10102725112459820/videos/10105385145063160,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228402573923231/,1/19/2017 15:36,81,4,1,75,3,3,0,0,0
558429457587216_1228403413923147,"Alone together- this arrangment sung by betty carter and ray charles is one of the most beautiful and moving recordings i have heard
Hope you enjoy it very much 🌸🌸
C&C are welcomed!",Nitzan Brom,,video,https://www.facebook.com/1018568791500697/videos/1457092227648349,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228403413923147/,1/19/2017 15:38,38,1,0,37,1,0,0,0,0
558429457587216_1228600863903402,"""Alone Together"" critics comments always welcomed.",Mark Kelly,,video,https://www.facebook.com/10152916116202029/videos/10154322753657029,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228600863903402/,1/19/2017 21:33,55,14,0,51,4,0,0,0,0
558429457587216_1228252023938286,"Jam Of The Week #157. ""Alone Together"". Here's the head and one chorus. Guess I missed the memo that this is a romantic ballad. Comments, critiques always welcome.",Neil Lamb,,video,https://www.facebook.com/985923258089056/videos/1547489281932448,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228252023938286/,1/19/2017 12:08,45,8,3,43,2,0,0,0,0
558429457587216_1228864497210372,"#Alone together but with my buddy Timothé Lambert 
# taking risks #practicing up tempo 
CnC welcome",David Besnard,,video,https://www.facebook.com/723724154352944/videos/1359740550751298,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228864497210372/,1/20/2017 04:25,43,3,1,42,0,1,0,0,0
558429457587216_1227059147390907,"my take on Alone Together
comments welcome",Harvey Valdes,,video,https://www.facebook.com/10204430361291891/videos/10210572159993020,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227059147390907/,1/18/2017 11:30,103,19,3,93,9,1,0,0,0
558429457587216_1229179377178884,"VENÍS TRAÉS TU INSTRUMENTO, TE ANOTÁS, TOCÁS Y MORFÁS !!!!!! ÚNICO! TIGANNO LA BESTIA BAR - SOLER 14 - RAMOS 
OPEN MIC!!",Germán La Bestia Giordano,,photo,https://www.facebook.com/photo.php?fbid=1185368491577864&set=gm.1229179377178884&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1229179377178884/,1/20/2017 11:10,0,0,0,0,0,0,0,0,0
558429457587216_1228512320578923,Alone Together - C&C Welcome  #Jamoftheweek,Chris Whiteman,,video,https://www.facebook.com/10153003846315922/videos/10154309004460922,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228512320578923/,1/19/2017 18:52,24,1,0,24,0,0,0,0,0
558429457587216_1228924173871071,https://www.facebook.com/natjanoff/posts/10155115617862122,Nat Janoff,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228924173871071/,1/20/2017 05:52,0,1,0,0,0,0,0,0,0
558429457587216_1228257553937733,"Some evening doodling over Alone Together, what a lovely tune! Hope you don't mind a few tuning mistakes.
C&C welcome!
#jotw #jamoftheweek #alonetogether",Jeremi Biziuk,,video,https://www.facebook.com/1383467528630014/videos/1704019319908165,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228257553937733/,1/19/2017 12:13,6,2,0,6,0,0,0,0,0
558429457587216_1228906447206177,"I'm starting to study in the style of jazz, the swing feel is still new to me ... but what did you think of the ideas?

",Felipe Bottene,m.facebook.com,link,https://m.facebook.com/story.php?story_fbid=1235985836478875&substory_index=0&id=100002024125067,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228906447206177/,1/20/2017 05:26,1,1,0,1,0,0,0,0,0
558429457587216_1228580723905416,Student didn't show up so here's a quick Alone Together :) C&C appreciated,Julian Paulo Jayme,,video,https://www.facebook.com/10154123531655581/videos/10158131517320581,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228580723905416/,1/19/2017 21:01,40,1,0,40,0,0,0,0,0
558429457587216_1228820403881448,Had lots of fun with this one :) #alonetogether #jotw #telaviv,Benny Grenimann,,video,https://www.facebook.com/10152646558870867/videos/10154754006900867,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228820403881448/,1/20/2017 03:17,9,0,3,9,0,0,0,0,0
558429457587216_1228119400618215,"Alone Together - Farsta-style
#ArthurSchwartzrules, #awesometunes, #oneofthe100",Chris Bell,,video,https://www.facebook.com/10152427453233722/videos/10154409238198722,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228119400618215/,1/19/2017 09:32,27,15,2,25,2,0,0,0,0
558429457587216_1228441127252709,Love this tune! #JOTW thanks for all your inspiring post 🎶👍⚡️🥓🥓🥓,Mike Clement,,video,https://www.facebook.com/10153481493870110/videos/10155425042730110,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228441127252709/,1/19/2017 16:44,19,3,0,18,1,0,0,0,0
558429457587216_1228689150561240,"Just me & iReal...Alone Together, at last. It ends abruptly because I forgot to keep it to one chorus while playing. C&C definitely welcome! #jotw",Michael Douglas Dougherty,,video,https://www.facebook.com/10108577820490864/videos/10112729005073684,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228689150561240/,1/19/2017 23:43,7,2,0,6,0,1,0,0,0
558429457587216_1228764483887040,Jam of the Week at NAMM!,Farnell Newton,Photos from Farnell Newton's post,photo,https://www.facebook.com/photo.php?fbid=743521159134269&set=gm.1228764483887040&type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228764483887040/,1/20/2017 01:46,24,0,0,22,2,0,0,0,0
558429457587216_1228757337221088,Sort of a slow one. Alone Together. #jamoftheweek,Lorin Benedict,,video,https://www.facebook.com/4803598903921/videos/10202679928555417,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228757337221088/,1/20/2017 01:34,8,1,0,8,0,0,0,0,0
558429457587216_1228594837237338,Alone together,Dan Quigley,,video,https://www.facebook.com/10153512974033413/videos/10154995323268413,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228594837237338/,1/19/2017 21:23,34,1,0,34,0,0,0,0,0
558429457587216_1228680877228734,,Robert Anthony Sexton,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228680877228734/,1/19/2017 23:34,2,0,0,2,0,0,0,0,0
558429457587216_1227564647340357,"My favorite #oxymoron tune ""Alone Together"" 
C&C welcome as always.

#jotw www.dannyjanklow.com",Danny Janklow,,video,https://www.facebook.com/10204416861234857/videos/10210081169639027,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227564647340357/,1/18/2017 22:21,377,18,8,350,17,10,0,0,0
558429457587216_1228667360563419,Head and one chorus. I don't know this tune super well so C&C gladly welcomed #jamoftheweek #alonetogether,Antonio Uribe,,video,https://www.facebook.com/949790345046256/videos/1609805305711420,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228667360563419/,1/19/2017 23:18,14,0,2,14,0,0,0,0,0
558429457587216_1228375783925910,My first JOTW post... keep it up Jammers! #jotw #jamoftheweek #alonetogether #newtripod,Addison Frei,,video,https://www.facebook.com/10152393733698698/videos/10154873659803698,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228375783925910/,1/19/2017 14:52,113,2,0,105,8,0,0,0,0
558429457587216_1228451767251645,Alone Together! Please give me some CC! #Jamoftheweek,Mark Herrera,,video,https://www.facebook.com/10157017315900153/videos/10158052938815153,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228451767251645/,1/19/2017 17:07,5,1,1,5,0,0,0,0,0
558429457587216_1228435517253270,"Back after a long break...

Fingerstyle from the attic:
Alone Together

C&C welcome.

Thanks for listening!",Gerhard Brunner,Alone_together.mp4,video,https://www.facebook.com/1579726908927613/videos/1889457901287844,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228435517253270/,1/19/2017 16:34,11,3,0,11,0,0,0,0,0
558429457587216_1228592077237614,,Lauren Lee,,video,https://www.facebook.com/10100956422753598/videos/10101247491524448,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228592077237614/,1/19/2017 21:17,7,0,0,7,0,0,0,0,0
558429457587216_1226384627458359,Me and my good old Rhodes. Alone together.,Gert-Jan Naus,,video,https://www.facebook.com/10202491145799187/videos/10206624118520922,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1226384627458359/,1/17/2017 16:21,398,25,12,368,29,1,0,0,0
558429457587216_1227857773977711,"Super rough alone together, c&c most definitely welcome/needed!!1!!1!!!",Aaron Marc Kranzler,,video,https://www.facebook.com/734150896678194/videos/1236409666452312,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227857773977711/,1/19/2017 03:46,38,4,0,34,4,0,0,0,0
558429457587216_1228549733908515,"2 quick choruses on Alone Together. Comments and critique encouraged!
Thank you! #jotw",Dylan DelGiudice,,video,https://www.facebook.com/239554792913966/videos/648267358709372,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228549733908515/,1/19/2017 20:05,12,0,3,11,1,0,0,0,0
558429457587216_1228464703917018,Decided to dust off my alto for Alone Together this week. Enjoy!! #JOTW #JamOfTheWeek #MetsDontLie #Beat4,Jeremy Langthorn,,video,https://www.facebook.com/10202763525082702/videos/10210165417725392,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228464703917018/,1/19/2017 17:31,10,1,0,10,0,0,0,0,0
558429457587216_1228020057294816,"here's a first take on alone together, comments/criticism welcomed!",Olly Chalk,,video,https://www.facebook.com/10153126554836320/videos/10155075199606320,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228020057294816/,1/19/2017 07:38,48,4,1,47,1,0,0,0,0
558429457587216_1227786600651495,"A little rubato, a little alone, a little together. #jamoftheweek #alonetogether #CandCallgood",Caleb Wheeler Curtis,Alone Together,video,https://www.facebook.com/10105841519230454/videos/10109675133950824,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1227786600651495/,1/19/2017 02:21,78,6,0,73,5,0,0,0,0
558429457587216_1228423733921115,"4+4+3+3 ""Stallone Together""",Franto Grimoldi,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1228423733921115/,1/19/2017 16:12,7,1,0,6,1,0,0,0,0
